id,image_path,question_type,question_prompt,gt_question,gt_answer,model_output
976,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/pituitary_tumor/image(6).jpg,tumor_presence,Provide short and direct answer for the user's question.Is a tumor present in the scan provided?,Is a tumor present in the scan provided?,"Yes, a tumor is present.","```json
{
  ""answer"": ""Yes""
}
```"
977,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/pituitary_tumor/image(6).jpg,tumor_type,Provide short and direct answer for the user's question.Which tumor type does this image show?,Which tumor type does this image show?,This image displays a pituitary tumor.,"```json
{
  ""answer"": ""Glioblastoma""
}
```"
978,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/pituitary_tumor/image(6).jpg,image_type,Provide short and direct answer for the user's question.Can you name the scan view type?,Can you name the scan view type?,Scan is from coronal direction.,"```json
{
  ""answer"": ""Axial""
}
```"
979,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/pituitary_tumor/image(7).jpg,tumor_presence,Provide short and direct answer for the user's question.Does this brain image contain a tumor?,Does this brain image contain a tumor?,"Yes, this is a positive case for tumor.","```json
{
  ""answer"": ""Yes""
}
```"
980,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/pituitary_tumor/image(7).jpg,tumor_type,Provide short and direct answer for the user's question.What tumor subtype is this?,What tumor subtype is this?,This image displays a pituitary tumor.,"```json
{
  ""answer"": ""Glioblastoma""
}
```"
981,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/pituitary_tumor/image(7).jpg,image_type,Provide short and direct answer for the user's question.Which plane is shown in the image?,Which plane is shown in the image?,Coronal perspective image.,"```json
{
  ""answer"": ""Coronal""
}
```"
982,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/pituitary_tumor/image(8).jpg,tumor_presence,Provide short and direct answer for the user's question.Does this MRI show signs of a tumor?,Does this MRI show signs of a tumor?,"Yes, abnormal tissue is seen.","```json
{
  ""answer"": ""Yes""
}
```"
983,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/pituitary_tumor/image(8).jpg,tumor_type,Provide short and direct answer for the user's question.What is the classification of this tumor?,What is the classification of this tumor?,This is classified as a pituitary tumor.,"```json
{
  ""answer"": ""Glioblastoma""
}
```"
984,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/pituitary_tumor/image(8).jpg,image_type,Provide short and direct answer for the user's question.What is the view type of this image?,What is the view type of this image?,Coronal type image.,"```json
{
  ""answer"": ""Axial""
}
```"
985,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/pituitary_tumor/image(10).jpg,tumor_presence,Provide short and direct answer for the user's question.Does this brain image contain a tumor?,Does this brain image contain a tumor?,"Confirmed, tumor is present.","```json
{
  ""answer"": ""No""
}
```"
986,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/pituitary_tumor/image(10).jpg,tumor_type,Provide short and direct answer for the user's question.Can you tell the type of tumor shown?,Can you tell the type of tumor shown?,Detected tumor: pituitary.,"```json
{
  ""answer"": ""No, the image provided is an MRI scan of the brain, but it does not show a tumor. The scan appears to be a normal MRI of the brain, with no visible signs of a tumor.""
}
```"
987,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/pituitary_tumor/image(10).jpg,image_type,Provide short and direct answer for the user's question.What kind of image view is this?,What kind of image view is this?,Orientation: coronal.,"```json
{
  ""answer"": ""Axial""
}
```"
988,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/pituitary_tumor/image(11).jpg,tumor_presence,Provide short and direct answer for the user's question.Is there a tumor visible in this scan?,Is there a tumor visible in this scan?,"Indeed, the scan shows a tumor.","```json
{
  ""answer"": ""Yes""
}
```"
989,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/pituitary_tumor/image(11).jpg,tumor_type,Provide short and direct answer for the user's question.What kind of tumor is present in the image?,What kind of tumor is present in the image?,Pituitary tumor is shown here.,"```json
{
  ""answer"": ""The image shows a tumor in the sellar region, which is consistent with a pituitary adenoma. This is a common type of tumor that arises from the pituitary gland and can cause hormonal imbalances.""
}
```"
990,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/pituitary_tumor/image(11).jpg,image_type,Provide short and direct answer for the user's question.Which anatomical plane is used?,Which anatomical plane is used?,View type: coronal.,"```json
{
  ""answer"": ""Coronal""
}
```"
991,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/pituitary_tumor/image(13).jpg,tumor_presence,Provide short and direct answer for the user's question.Does this MRI image show a tumor?,Does this MRI image show a tumor?,"Yes, this is a positive case for tumor.","```json
{
  ""answer"": ""No""
}
```"
992,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/pituitary_tumor/image(13).jpg,tumor_type,Provide short and direct answer for the user's question.What kind of tumor is present in the image?,What kind of tumor is present in the image?,It is a pituitary tumor.,"```json
{
  ""answer"": ""The image shows a tumor in the cerebellum, which is a part of the brain. The exact type of tumor cannot be determined from this image alone, but it appears to be a mass lesion that is causing displacement of the brain structures around it.""
}
```"
993,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/pituitary_tumor/image(13).jpg,image_type,Provide short and direct answer for the user's question.Which plane is shown in the image?,Which plane is shown in the image?,The image is coronal.,"```json
{
  ""answer"": ""Coronal""
}
```"
994,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/pituitary_tumor/image(15).jpg,tumor_presence,Provide short and direct answer for the user's question.Does this MRI image show a tumor?,Does this MRI image show a tumor?,"Yes, a tumor is present.","```json
{
  ""answer"": ""Yes""
}
```"
995,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/pituitary_tumor/image(15).jpg,tumor_type,Provide short and direct answer for the user's question.What kind of tumor is present in the image?,What kind of tumor is present in the image?,This image displays a pituitary tumor.,"```json
{
  ""answer"": ""The image shows a tumor in the brain, but the specific type of tumor cannot be determined from this image alone. A detailed analysis by a medical professional is required for accurate diagnosis.""
}
```"
996,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/pituitary_tumor/image(15).jpg,image_type,Provide short and direct answer for the user's question.What image type is displayed here?,What image type is displayed here?,Coronal perspective image.,"```json
{
  ""answer"": ""MRI""
}
```"
997,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/pituitary_tumor/image(18).jpg,tumor_presence,Provide short and direct answer for the user's question.Is the scan indicating the presence of a tumor?,Is the scan indicating the presence of a tumor?,"Confirmed, tumor is present.","```json
{
  ""answer"": ""No""
}
```"
998,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/pituitary_tumor/image(18).jpg,tumor_type,Provide short and direct answer for the user's question.What specific tumor is present here?,What specific tumor is present here?,Type of tumor: pituitary.,"```json
{
  ""answer"": ""The image shows a mass in the cerebellum, which could be indicative of a variety of tumors. However, without additional clinical information and imaging details, it is not possible to definitively identify the specific type of tumor. A detailed analysis by a radiologist or neurosurgeon would be necessary for a precise diagnosis.""
}
```"
999,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/pituitary_tumor/image(18).jpg,image_type,Provide short and direct answer for the user's question.Can you name the scan view type?,Can you name the scan view type?,Sagittal perspective image.,"```json
{
  ""answer"": ""Axial""
}
```"
1000,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/pituitary_tumor/image(19).jpg,tumor_presence,Provide short and direct answer for the user's question.Can you detect any tumor in this image?,Can you detect any tumor in this image?,"Confirmed, tumor is present.","```json
{
  ""answer"": ""No""
}
```"
1001,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/pituitary_tumor/image(19).jpg,tumor_type,Provide short and direct answer for the user's question.What is the classification of this tumor?,What is the classification of this tumor?,Type of tumor: pituitary.,"```json
{
  ""answer"": ""Glioblastoma""
}
```"
1002,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/pituitary_tumor/image(19).jpg,image_type,Provide short and direct answer for the user's question.Can you name the scan view type?,Can you name the scan view type?,Orientation: sagittal.,"```json
{
  ""answer"": ""Axial""
}
```"
1003,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/pituitary_tumor/image(20).jpg,tumor_presence,Provide short and direct answer for the user's question.Does this MRI show signs of a tumor?,Does this MRI show signs of a tumor?,"Yes, a tumor is present.","```json
{
  ""answer"": ""Yes""
}
```"
1004,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/pituitary_tumor/image(20).jpg,tumor_type,Provide short and direct answer for the user's question.What specific tumor is present here?,What specific tumor is present here?,Pituitary tumor is shown here.,"```json
{
  ""answer"": ""Glioblastoma""
}
```"
1005,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/pituitary_tumor/image(20).jpg,image_type,Provide short and direct answer for the user's question.Which plane is shown in the image?,Which plane is shown in the image?,Sagittal plane is shown.,"```json
{
  ""answer"": ""Sagittal""
}
```"
1006,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/pituitary_tumor/image(21).jpg,tumor_presence,Provide short and direct answer for the user's question.Is the scan indicating the presence of a tumor?,Is the scan indicating the presence of a tumor?,"Confirmed, tumor is present.","```json
{
  ""answer"": ""Yes""
}
```"
1007,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/pituitary_tumor/image(21).jpg,tumor_type,Provide short and direct answer for the user's question.Specify the tumor type visible here.,Specify the tumor type visible here.,This scan has pituitary type.,"```json
{
  ""answer"": ""Glioblastoma""
}
```"
1008,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/pituitary_tumor/image(21).jpg,image_type,Provide short and direct answer for the user's question.What's the viewing angle here?,What's the viewing angle here?,View type: sagittal.,"```json
{
  ""answer"": ""The image is a sagittal view of the brain.""
}
```"
1009,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/pituitary_tumor/image(22).jpg,tumor_presence,Provide short and direct answer for the user's question.Can you detect any tumor in this image?,Can you detect any tumor in this image?,"Yes, abnormal tissue is seen.","```json
{
  ""answer"": ""No""
}
```"
1010,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/pituitary_tumor/image(22).jpg,tumor_type,Provide short and direct answer for the user's question.Specify the tumor type visible here.,Specify the tumor type visible here.,The tumor is pituitary.,"```json
{
  ""answer"": ""Glioblastoma""
}
```"
1011,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/pituitary_tumor/image(22).jpg,image_type,Provide short and direct answer for the user's question.Which plane is shown in the image?,Which plane is shown in the image?,Axial type image.,"```json
{
  ""answer"": ""Axial""
}
```"
1012,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/pituitary_tumor/image(23).jpg,tumor_presence,Provide short and direct answer for the user's question.Can a tumor be observed in the image?,Can a tumor be observed in the image?,A tumor is visible in the image.,"```json
{
  ""answer"": ""Yes""
}
```"
1013,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/pituitary_tumor/image(23).jpg,tumor_type,Provide short and direct answer for the user's question.What specific tumor is present here?,What specific tumor is present here?,Pituitary tumor is shown here.,"```json
{
  ""answer"": ""The image shows a tumor in the cerebellum, which appears as a well-defined, homogenous mass with a slightly hypointense signal on this T1-weighted MRI sequence. This could be indicative of a variety of tumors, including a cerebellar astrocytoma, medulloblastoma, or a metastasis. However, a definitive diagnosis would require additional imaging sequences and clinical correlation.""
}
```"
1014,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/pituitary_tumor/image(23).jpg,image_type,Provide short and direct answer for the user's question.Identify the image orientation.,Identify the image orientation.,This scan uses axial plane.,"```json
{
  ""answer"": ""The image is in the axial orientation.""
}
```"
1015,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/pituitary_tumor/image(27).jpg,tumor_presence,Provide short and direct answer for the user's question.Is there any abnormal growth in this MRI?,Is there any abnormal growth in this MRI?,"Yes, it looks like there is a tumor.","```json
{
  ""answer"": ""Yes""
}
```"
1016,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/pituitary_tumor/image(27).jpg,tumor_type,Provide short and direct answer for the user's question.Which tumor type does this image show?,Which tumor type does this image show?,Type of tumor: pituitary.,"```json
{
  ""answer"": ""Glioblastoma""
}
```"
1017,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/pituitary_tumor/image(27).jpg,image_type,Provide short and direct answer for the user's question.In which direction is this MRI taken?,In which direction is this MRI taken?,Coronal slice is shown.,"```json
{
  ""answer"": ""Coronal""
}
```"
1018,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/pituitary_tumor/image(28).jpg,tumor_presence,Provide short and direct answer for the user's question.Is there a tumor visible in this scan?,Is there a tumor visible in this scan?,A tumor is visible in the image.,"```json
{
  ""answer"": ""Yes""
}
```"
1019,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/pituitary_tumor/image(28).jpg,tumor_type,Provide short and direct answer for the user's question.What specific tumor is present here?,What specific tumor is present here?,A pituitary is present in this scan.,"```json
{
  ""answer"": ""Glioblastoma""
}
```"
1020,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/pituitary_tumor/image(28).jpg,image_type,Provide short and direct answer for the user's question.Which plane is shown in the image?,Which plane is shown in the image?,This scan uses coronal plane.,"```json
{
  ""answer"": ""Coronal""
}
```"
1021,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/pituitary_tumor/image(30).jpg,tumor_presence,Provide short and direct answer for the user's question.Is this an example of a tumorous brain scan?,Is this an example of a tumorous brain scan?,"Yes, tumor identified.","```json
{
  ""answer"": ""Yes""
}
```"
1022,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/pituitary_tumor/image(30).jpg,tumor_type,Provide short and direct answer for the user's question.Can you tell the type of tumor shown?,Can you tell the type of tumor shown?,Type of tumor: pituitary.,"```json
{
  ""answer"": ""The image shows a tumor in the sella turcica region, which is a common location for pituitary adenomas. However, without additional clinical information and a more detailed analysis, it is not possible to definitively identify the specific type of tumor (e.g., benign or malignant, hormone-secreting or non-secreting). A definitive diagnosis would require further imaging, such as a contrast-enhanced MRI, and possibly a biopsy.""
}
```"
1023,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/pituitary_tumor/image(30).jpg,image_type,Provide short and direct answer for the user's question.What's the viewing angle here?,What's the viewing angle here?,This is a sagittal view.,"```json
{
  ""answer"": ""Lateral""
}
```"
1024,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/pituitary_tumor/image(31).jpg,tumor_presence,Provide short and direct answer for the user's question.Is the scan indicating the presence of a tumor?,Is the scan indicating the presence of a tumor?,"Confirmed, tumor is present.","```json
{
  ""answer"": ""Yes""
}
```"
1025,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/pituitary_tumor/image(31).jpg,tumor_type,Provide short and direct answer for the user's question.Can you tell the type of tumor shown?,Can you tell the type of tumor shown?,The tumor is pituitary.,"```json
{
  ""answer"": ""The image shows a tumor in the brain, but the specific type of tumor cannot be determined from this image alone. A detailed analysis by a medical professional is required for accurate diagnosis.""
}
```"
1026,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/pituitary_tumor/image(31).jpg,image_type,Provide short and direct answer for the user's question.What is the view type of this image?,What is the view type of this image?,Axial perspective image.,"```json
{
  ""answer"": ""Axial""
}
```"
1027,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/pituitary_tumor/image(34).jpg,tumor_presence,Provide short and direct answer for the user's question.Does this MRI image show a tumor?,Does this MRI image show a tumor?,A tumor is visible in the image.,"```json
{
  ""answer"": ""No""
}
```"
1028,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/pituitary_tumor/image(34).jpg,tumor_type,Provide short and direct answer for the user's question.What does the scan indicate as tumor type?,What does the scan indicate as tumor type?,Pituitary tumor is shown here.,"```json
{
  ""answer"": ""The scan does not provide enough information to determine the specific type of tumor. A definitive diagnosis requires a biopsy and further clinical evaluation.""
}
```"
1029,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/pituitary_tumor/image(34).jpg,image_type,Provide short and direct answer for the user's question.In which direction is this MRI taken?,In which direction is this MRI taken?,Sagittal slice is shown.,"```json
{
  ""answer"": ""Coronal""
}
```"
1030,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/pituitary_tumor/image(35).jpg,tumor_presence,Provide short and direct answer for the user's question.Can a tumor be observed in the image?,Can a tumor be observed in the image?,"Indeed, the scan shows a tumor.","```json
{
  ""answer"": ""Yes""
}
```"
1031,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/pituitary_tumor/image(35).jpg,tumor_type,Provide short and direct answer for the user's question.What specific tumor is present here?,What specific tumor is present here?,This is classified as a pituitary tumor.,"```json
{
  ""answer"": ""Glioblastoma""
}
```"
1032,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/pituitary_tumor/image(35).jpg,image_type,Provide short and direct answer for the user's question.What kind of image view is this?,What kind of image view is this?,The image is coronal.,"```json
{
  ""answer"": ""Axial""
}
```"
1033,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/pituitary_tumor/image(36).jpg,tumor_presence,Provide short and direct answer for the user's question.Is a tumor present in the scan provided?,Is a tumor present in the scan provided?,"Yes, this is a positive case for tumor.","```json
{
  ""answer"": ""Yes""
}
```"
1034,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/pituitary_tumor/image(36).jpg,tumor_type,Provide short and direct answer for the user's question.What is the classification of this tumor?,What is the classification of this tumor?,This is classified as a pituitary tumor.,"```json
{
  ""answer"": ""Glioblastoma""
}
```"
1035,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/pituitary_tumor/image(36).jpg,image_type,Provide short and direct answer for the user's question.Can you name the scan view type?,Can you name the scan view type?,Coronal type image.,"```json
{
  ""answer"": ""Axial""
}
```"
1036,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/pituitary_tumor/image(37).jpg,tumor_presence,Provide short and direct answer for the user's question.Can you detect any tumor in this image?,Can you detect any tumor in this image?,"Yes, it looks like there is a tumor.","```json
{
  ""answer"": ""No""
}
```"
1037,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/pituitary_tumor/image(37).jpg,tumor_type,Provide short and direct answer for the user's question.Specify the tumor type visible here.,Specify the tumor type visible here.,A pituitary is present in this scan.,"```json
{
  ""answer"": ""Glioblastoma""
}
```"
1038,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/pituitary_tumor/image(37).jpg,image_type,Provide short and direct answer for the user's question.In which direction is this MRI taken?,In which direction is this MRI taken?,Coronal slice is shown.,"```json
{
  ""answer"": ""Coronal""
}
```"
1039,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/pituitary_tumor/image(38).jpg,tumor_presence,Provide short and direct answer for the user's question.Does this MRI image show a tumor?,Does this MRI image show a tumor?,"Yes, it looks like there is a tumor.","```json
{
  ""answer"": ""No""
}
```"
1040,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/pituitary_tumor/image(38).jpg,tumor_type,Provide short and direct answer for the user's question.What tumor subtype is this?,What tumor subtype is this?,A pituitary is present in this scan.,"```json
{
  ""answer"": ""This image appears to be a T1-weighted MRI of the brain, which is commonly used to visualize tumors. However, without additional clinical information and a more detailed analysis by a radiologist, it is not possible to definitively identify the tumor subtype. The image shows a mass in the sellar region, which could be indicative of a pituitary adenoma, craniopharyngioma, or other sellar tumors. Further evaluation with additional imaging sequences and clinical correlation is necessary for accurate diagnosis.""
}
```"
1041,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/pituitary_tumor/image(38).jpg,image_type,Provide short and direct answer for the user's question.What's the viewing angle here?,What's the viewing angle here?,Orientation: coronal.,"```json
{
  ""answer"": ""Coronal""
}
```"
1042,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/pituitary_tumor/image(41).jpg,tumor_presence,Provide short and direct answer for the user's question.Is the scan indicating the presence of a tumor?,Is the scan indicating the presence of a tumor?,A tumor is visible in the image.,"```json
{
  ""answer"": ""No""
}
```"
1043,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/pituitary_tumor/image(41).jpg,tumor_type,Provide short and direct answer for the user's question.What does the scan indicate as tumor type?,What does the scan indicate as tumor type?,Type of tumor: pituitary.,"```json
{
  ""answer"": ""The scan does not provide enough information to determine the specific type of tumor. A definitive diagnosis requires clinical correlation and further imaging or biopsy.""
}
```"
1044,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/pituitary_tumor/image(41).jpg,image_type,Provide short and direct answer for the user's question.What is the view type of this image?,What is the view type of this image?,Sagittal slice is shown.,"```json
{
  ""answer"": ""Coronal""
}
```"
1045,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/pituitary_tumor/image(42).jpg,tumor_presence,Provide short and direct answer for the user's question.Does this MRI show signs of a tumor?,Does this MRI show signs of a tumor?,"Yes, it looks like there is a tumor.","```json
{
  ""answer"": ""No""
}
```"
1046,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/pituitary_tumor/image(42).jpg,tumor_type,Provide short and direct answer for the user's question.Can you tell the type of tumor shown?,Can you tell the type of tumor shown?,A pituitary is present in this scan.,"```json
{
  ""answer"": ""The image shows a tumor in the brain, but the specific type of tumor cannot be determined from this image alone. A detailed analysis by a medical professional is required for accurate diagnosis.""
}
```"
1047,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/pituitary_tumor/image(42).jpg,image_type,Provide short and direct answer for the user's question.What kind of image view is this?,What kind of image view is this?,Sagittal type image.,"```json
{
  ""answer"": ""This is a sagittal view of the brain.""
}
```"
1048,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/pituitary_tumor/image(43).jpg,tumor_presence,Provide short and direct answer for the user's question.Is this an example of a tumorous brain scan?,Is this an example of a tumorous brain scan?,"Yes, a tumor is present.","```json
{
  ""answer"": ""No""
}
```"
1049,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/pituitary_tumor/image(43).jpg,tumor_type,Provide short and direct answer for the user's question.What tumor subtype is this?,What tumor subtype is this?,Type of tumor: pituitary.,"```json
{
  ""answer"": ""Glioblastoma""
}
```"
1050,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/pituitary_tumor/image(43).jpg,image_type,Provide short and direct answer for the user's question.What is the imaging perspective?,What is the imaging perspective?,This is a sagittal view.,"```json
{
  ""answer"": ""Coronal""
}
```"
1051,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/pituitary_tumor/image(44).jpg,tumor_presence,Provide short and direct answer for the user's question.Is there any abnormal growth in this MRI?,Is there any abnormal growth in this MRI?,"Yes, tumor identified.","```json
{
  ""answer"": ""Yes""
}
```"
1052,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/pituitary_tumor/image(44).jpg,tumor_type,Provide short and direct answer for the user's question.Can you tell the type of tumor shown?,Can you tell the type of tumor shown?,It is a pituitary tumor.,"```json
{
  ""answer"": ""The image provided is a medical scan, likely an MRI, of the brain. However, the specific type of tumor cannot be determined from the image alone without additional clinical information and a detailed analysis by a medical professional. The image shows a mass in the brain, but the type of tumor (e.g., glioma, meningioma, etc.) would require further diagnostic tests and a neurological evaluation.""
}
```"
1053,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/pituitary_tumor/image(44).jpg,image_type,Provide short and direct answer for the user's question.What kind of image view is this?,What kind of image view is this?,Coronal type image.,"```json
{
  ""answer"": ""This is a sagittal view of the brain.""
}
```"
1054,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/pituitary_tumor/image(45).jpg,tumor_presence,Provide short and direct answer for the user's question.Does this MRI image show a tumor?,Does this MRI image show a tumor?,"Indeed, the scan shows a tumor.","```json
{
  ""answer"": ""No""
}
```"
1055,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/pituitary_tumor/image(45).jpg,tumor_type,Provide short and direct answer for the user's question.What tumor subtype is this?,What tumor subtype is this?,Pituitary tumor is shown here.,"```json
{
  ""answer"": ""Glioblastoma""
}
```"
1056,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/pituitary_tumor/image(45).jpg,image_type,Provide short and direct answer for the user's question.Can you name the scan view type?,Can you name the scan view type?,This scan uses coronal plane.,"```json
{
  ""answer"": ""Axial""
}
```"
1057,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/pituitary_tumor/image(46).jpg,tumor_presence,Provide short and direct answer for the user's question.Is there any abnormal growth in this MRI?,Is there any abnormal growth in this MRI?,"Confirmed, tumor is present.","```json
{
  ""answer"": ""Yes""
}
```"
1058,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/pituitary_tumor/image(46).jpg,tumor_type,Provide short and direct answer for the user's question.What is the classification of this tumor?,What is the classification of this tumor?,The tumor is pituitary.,"```json
{
  ""answer"": ""Glioblastoma""
}
```"
1059,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/pituitary_tumor/image(46).jpg,image_type,Provide short and direct answer for the user's question.In which direction is this MRI taken?,In which direction is this MRI taken?,Coronal plane is shown.,"```json
{
  ""answer"": ""Coronal""
}
```"
1060,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/pituitary_tumor/image(47).jpg,tumor_presence,Provide short and direct answer for the user's question.Does this brain image contain a tumor?,Does this brain image contain a tumor?,A tumor can be seen clearly.,"```json
{
  ""answer"": ""No""
}
```"
1061,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/pituitary_tumor/image(47).jpg,tumor_type,Provide short and direct answer for the user's question.Specify the tumor type visible here.,Specify the tumor type visible here.,It is a pituitary tumor.,"```json
{
  ""answer"": ""Glioblastoma""
}
```"
1062,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/pituitary_tumor/image(47).jpg,image_type,Provide short and direct answer for the user's question.Identify the image orientation.,Identify the image orientation.,Scan is from coronal direction.,"```json
{
  ""answer"": ""The image is in the axial orientation.""
}
```"
1063,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/pituitary_tumor/image(48).jpg,tumor_presence,Provide short and direct answer for the user's question.Is the scan indicating the presence of a tumor?,Is the scan indicating the presence of a tumor?,"Yes, abnormal tissue is seen.","```json
{
  ""answer"": ""No""
}
```"
1064,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/pituitary_tumor/image(48).jpg,tumor_type,Provide short and direct answer for the user's question.Can you tell the type of tumor shown?,Can you tell the type of tumor shown?,Type of tumor: pituitary.,"```json
{
  ""answer"": ""The image shows a mass in the brain, but the specific type of tumor cannot be determined from this MRI alone. A definitive diagnosis would require additional clinical information and possibly further imaging or biopsy.""
}
```"
1065,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/pituitary_tumor/image(48).jpg,image_type,Provide short and direct answer for the user's question.What image type is displayed here?,What image type is displayed here?,Coronal slice is shown.,"```json
{
  ""answer"": ""MRI""
}
```"
1066,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/pituitary_tumor/image(49).jpg,tumor_presence,Provide short and direct answer for the user's question.Is a tumor present in the scan provided?,Is a tumor present in the scan provided?,A tumor is visible in the image.,"```json
{
  ""answer"": ""Yes""
}
```"
1067,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/pituitary_tumor/image(49).jpg,tumor_type,Provide short and direct answer for the user's question.Identify the tumor type in this scan.,Identify the tumor type in this scan.,This is classified as a pituitary tumor.,"```json
{
  ""answer"": ""Glioblastoma""
}
```"
1068,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/pituitary_tumor/image(49).jpg,image_type,Provide short and direct answer for the user's question.Which anatomical plane is used?,Which anatomical plane is used?,Coronal slice is shown.,"```json
{
  ""answer"": ""Coronal""
}
```"
1069,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/pituitary_tumor/image(51).jpg,tumor_presence,Provide short and direct answer for the user's question.Can a tumor be observed in the image?,Can a tumor be observed in the image?,"Yes, a tumor is present.","```json
{
  ""answer"": ""Yes""
}
```"
